record_id,user_id,food_id,recipe_id,restaurant_id,mood,emotion,weather,season,disease_context,calorie_target,recommended_at,score,reason,status
rec_0000904,user_00194,food_000303,recipe_000099,restaurant_00030,Sweet,energetic,Cool,Summer,Asthma,1462.0,2026-07-27T05:15:57.951898+00:00,0.586,Power long part easy fill thought thought course agreement many check focus recognize son month.,served
rec_0000905,user_00144,food_000397,,,Energized,focused,Heatwave,Ramadan,,2297.0,2026-07-27T05:15:57.951916+00:00,0.394,World investment agent window light mother yes across easy method best approach public weight truth.,skipped
rec_0000906,user_00008,food_000463,recipe_000058,restaurant_00183,Social,lonely,Seasonal,Autumn,,1723.0,2026-07-27T05:15:57.951933+00:00,0.308,That TV sport either believe among mind.,recommended
rec_0000907,user_00102,food_000437,recipe_000057,,Comfort,bored,Breezy,New Year,,1912.0,2026-07-27T05:15:57.951950+00:00,0.647,Medical sound where listen weight fill treat group when.,recommended
rec_0000908,user_00093,food_000216,recipe_000118,restaurant_00149,Comfort,stressed,Misty,Navratri,,1987.0,2026-07-27T05:15:57.951968+00:00,0.879,Herself industry task treatment former responsibility identify them a card money section.,skipped
rec_0000909,user_00151,food_000209,recipe_000009,,Sunny,satisfied,Breezy,Harvest,,1555.0,2026-07-27T05:15:57.951986+00:00,0.571,Impact TV service fire camera among whose someone.,served
rec_0000910,user_00152,food_000485,recipe_000088,,Cozy,determined,Seasonal,Citrus Season,,1893.0,2026-07-27T05:15:57.952006+00:00,0.796,Receive when probably something which ago per song rule them.,served
rec_0000911,user_00194,food_000182,recipe_000129,,Romantic,melancholic,Humid,Navratri,,1593.0,2026-07-27T05:15:57.952023+00:00,0.394,Respond international baby offer form evidence around race approach whom serve speak consumer eight past.,skipped
rec_0000912,user_00109,food_000430,recipe_000033,,Happy,energetic,Heatwave,Spring,,2554.0,2026-07-27T05:15:57.952041+00:00,0.526,Financial while paper serious table think hair physical member notice difficult expect husband.,served
rec_0000913,user_00079,food_000008,recipe_000200,,Romantic,satisfied,Warm,Berry Season,,1426.0,2026-07-27T05:15:57.952065+00:00,0.328,Civil bed before interest notice hear analysis guess partner suddenly more.,served
rec_0000914,user_00149,food_000344,,restaurant_00009,Motivated,bored,Heatwave,Summer Vacation,,1927.0,2026-07-27T05:15:57.952082+00:00,0.571,Matter police stop glass pay window either himself although laugh.,skipped
rec_0000915,user_00162,food_000159,recipe_000073,,Sunny,energetic,Holiday,New Year,,1466.0,2026-07-27T05:15:57.952098+00:00,0.683,Good month adult dark door road customer speak street lose general type recent suggest dinner.,bookmarked
rec_0000916,user_00027,food_000108,,restaurant_00148,Sunny,optimistic,Cloudy,Summer Vacation,,1623.0,2026-07-27T05:15:57.952116+00:00,0.439,Today herself she work thank today try couple thing administration.,served
rec_0000917,user_00090,food_000151,,restaurant_00164,Festive,romantic,Humid,Eid,,1612.0,2026-07-27T05:15:57.952131+00:00,0.36,Modern project tough trip choose travel opportunity require research market according beat my ten collection.,served
rec_0000918,user_00051,food_000387,,,Comfort,inspired,Cool,Festive,,1978.0,2026-07-27T05:15:57.952148+00:00,0.344,Fall it southern live scientist example for stay into plant beat environment.,skipped
rec_0000919,user_00081,food_000290,recipe_000160,restaurant_00151,Energized,relieved,Stormy,Monsoon,,2510.0,2026-07-27T05:15:57.952165+00:00,0.79,Including relate later though center popular court option moment statement.,recommended
rec_0000920,user_00120,food_000200,recipe_000010,restaurant_00100,Focused,satisfied,Heatwave,Warm Weather,,1545.0,2026-07-27T05:15:57.952183+00:00,0.917,Threat visit policy score data rich always serious bring behind including.,bookmarked
rec_0000921,user_00005,food_000332,,restaurant_00121,Spicy,bored,Seasonal,Back to School,,1798.0,2026-07-27T05:15:57.952199+00:00,0.315,Ever candidate personal know better because growth.,served
rec_0000922,user_00131,food_000101,recipe_000042,restaurant_00146,Social,romantic,Festive,Back to School,,1769.0,2026-07-27T05:15:57.952215+00:00,0.566,Eye firm direction fly Republican person term never miss remain audience buy.,recommended
rec_0000923,user_00063,food_000262,,,Romantic,stressed,Cool,Cold Weather,Anemia,1640.0,2026-07-27T05:15:57.952232+00:00,0.453,These or report trade man be car bank forget all base save anyone establish region option.,served
rec_0000924,user_00020,food_000417,recipe_000107,,Motivated,satisfied,Breezy,Christmas,,2410.0,2026-07-27T05:15:57.952250+00:00,0.349,Detail door arrive quite inside look positive without will.,skipped
rec_0000925,user_00181,food_000401,recipe_000171,restaurant_00156,Adventurous,energetic,Rainy,New Year,Heart Disease,2486.0,2026-07-27T05:15:57.952267+00:00,0.969,Instead seem return development speech nation full fear section product sense sometimes.,recommended
rec_0000926,user_00082,food_000412,recipe_000009,,Savory,energetic,Humid,New Year,,1426.0,2026-07-27T05:15:57.952285+00:00,0.444,Affect author himself radio prove discuss energy hit wear.,served
rec_0000927,user_00097,food_000225,recipe_000124,,Focused,content,Festive,Ramadan,,1758.0,2026-07-27T05:15:57.952301+00:00,0.561,Arm beyond maintain conference society listen expect specific up police nearly material across arm table.,bookmarked
rec_0000928,user_00193,food_000451,recipe_000049,restaurant_00073,Sweet,satisfied,Thunderstorm,Ramadan,,2144.0,2026-07-27T05:15:57.952319+00:00,0.365,Follow several learn season chair light instead tough individual worry everyone matter former recently.,bookmarked
rec_0000929,user_00081,food_000118,recipe_000196,,Motivated,relieved,Cool,Diwali,,2461.0,2026-07-27T05:15:57.952336+00:00,0.667,Career anyone four force cell rate senior until because trade agent agency free process ground.,bookmarked
rec_0000930,user_00036,food_000369,recipe_000155,restaurant_00013,Romantic,satisfied,Heatwave,Eid,,1610.0,2026-07-27T05:15:57.952353+00:00,0.865,Time democratic sea thought traditional lead safe its ten plant person.,bookmarked
rec_0000931,user_00189,food_000222,recipe_000064,restaurant_00140,Comforting,excited,Warm,Back to School,,2261.0,2026-07-27T05:15:57.952370+00:00,0.641,Office indeed safe worker stay military send drive civil of lot style include each short despite.,served
rec_0000932,user_00167,food_000189,,,Spicy,joyful,Festive,Cold Weather,,1829.0,2026-07-27T05:15:57.952389+00:00,0.985,Everything federal adult pick about effort some focus guy article voice those right describe nature.,skipped
rec_0000933,user_00067,food_000223,,,Happy,relaxed,Heatwave,Thanksgiving,Digestive Disorder,2012.0,2026-07-27T05:15:57.952406+00:00,0.815,Report spring six those which particular media matter adult daughter some safe business such great charge.,bookmarked
rec_0000934,user_00097,food_000104,recipe_000053,restaurant_00148,Adventurous,nostalgic,Cool,Berry Season,,2136.0,2026-07-27T05:15:57.952423+00:00,0.396,As evening modern sense organization quite some hundred later here management care act may south evening.,bookmarked
rec_0000935,user_00116,food_000028,,,Cheerful,relieved,Monsoon,Summer Vacation,,1673.0,2026-07-27T05:15:57.952440+00:00,0.578,Community organization realize change consumer school wear environment civil enter health maybe provide begin assume.,served
rec_0000936,user_00164,food_000104,recipe_000069,restaurant_00190,Adventurous,serene,Cloudy,Christmas,Arthritis,2198.0,2026-07-27T05:15:57.952460+00:00,0.833,Official trial low involve all behind service itself page fund bar let enter under.,recommended
rec_0000937,user_00149,food_000479,recipe_000189,,Cozy,relieved,Humid,Harvest,,1450.0,2026-07-27T05:15:57.952479+00:00,0.444,General toward resource child often call less field believe fly peace.,bookmarked
rec_0000938,user_00167,food_000143,recipe_000194,,Focused,confident,Heatwave,Autumn,,1787.0,2026-07-27T05:15:57.952497+00:00,0.933,Half thousand offer value quickly board those listen scientist entire cause huge its.,skipped
rec_0000939,user_00046,food_000371,recipe_000072,,Focused,focused,Stormy,Monsoon,,1401.0,2026-07-27T05:15:57.952516+00:00,0.898,Second exactly place follow concern you everything easy score couple weight later.,recommended
rec_0000940,user_00048,food_000179,,restaurant_00188,Romantic,grateful,Cold,Valentine,,1969.0,2026-07-27T05:15:57.952532+00:00,0.344,Travel local expert set then director science dinner look.,skipped
rec_0000941,user_00082,food_000276,recipe_000062,,Comfort,melancholic,Stormy,Eid,,1457.0,2026-07-27T05:15:57.952548+00:00,0.44,Child big story clearly amount garden receive friend set draw tree smile strategy time.,skipped
rec_0000942,user_00130,food_000078,recipe_000049,,Nostalgic,mellow,Festive,Winter,,2314.0,2026-07-27T05:15:57.952565+00:00,0.7,Point while moment property address possible husband part grow billion present serious.,recommended
rec_0000943,user_00093,food_000227,,restaurant_00129,Sweet,focused,Thunderstorm,Citrus Season,PCOS,1702.0,2026-07-27T05:15:57.952582+00:00,0.838,Past type every three hold ahead so fill even practice its.,bookmarked
rec_0000944,user_00016,food_000269,recipe_000139,,Spicy,relaxed,Misty,Diwali,,1830.0,2026-07-27T05:15:57.952599+00:00,0.506,Answer pattern chance discover best science behavior cause leader easy prevent threat.,recommended
rec_0000945,user_00013,food_000351,recipe_000138,,Comfort,inspired,Humid,Eid,,1762.0,2026-07-27T05:15:57.952617+00:00,0.659,Teach win ok support north whether side election research.,bookmarked
rec_0000946,user_00102,food_000240,recipe_000171,,Social,excited,Misty,Harvest,,2534.0,2026-07-27T05:15:57.952634+00:00,0.503,Perhaps foreign clearly science clearly safe century including development add soldier remember growth then.,served
rec_0000947,user_00027,food_000241,,,Adventurous,grateful,Sunny,New Year,,2229.0,2026-07-27T05:15:57.952654+00:00,0.515,Economic quickly available player bring doctor woman their model food bring.,served
rec_0000948,user_00132,food_000423,recipe_000171,,Sweet,excited,Cloudy,Thanksgiving,,1890.0,2026-07-27T05:15:57.952671+00:00,0.475,Notice gas father about eat month fight large street artist most daughter statement pull price visit.,skipped
rec_0000949,user_00175,food_000018,,,Romantic,playful,Thunderstorm,New Year,,2283.0,2026-07-27T05:15:57.952689+00:00,0.423,Surface like billion each this sort total away capital floor despite evidence.,skipped
rec_0000950,user_00135,food_000141,,,Relaxed,adventurous,Sunny,Cold Weather,,2329.0,2026-07-27T05:15:57.952707+00:00,0.725,Outside because store subject authority four leave quickly authority same Mr treat.,recommended
rec_0000951,user_00039,food_000084,recipe_000091,,Romantic,romantic,Sunny,Summer Vacation,,2274.0,2026-07-27T05:15:57.952724+00:00,0.355,Tell hit color thing Democrat man high black consider sound better treat clear view just probably.,recommended
rec_0000952,user_00188,food_000397,recipe_000012,restaurant_00016,Focused,mellow,Misty,Winter,,1436.0,2026-07-27T05:15:57.952742+00:00,0.74,Lead like industry because range again fear newspaper help oil century behind clearly benefit local.,recommended
rec_0000953,user_00068,food_000314,recipe_000052,restaurant_00163,Savory,calm,Misty,Monsoon,,1968.0,2026-07-27T05:15:57.952760+00:00,0.35,Economic treat other with discover social read his easy respond.,served
rec_0000954,user_00107,food_000200,recipe_000140,restaurant_00082,Happy,mellow,Stormy,Monsoon,,2281.0,2026-07-27T05:15:57.952776+00:00,0.541,Day few television even we four finish whole night story data.,skipped
rec_0000955,user_00175,food_000141,,,Peaceful,inspired,Dry,Eid,,1920.0,2026-07-27T05:15:57.952793+00:00,0.885,Wide special everything along thought into people thus development agency off should perhaps western they.,served
rec_0000956,user_00118,food_000040,recipe_000165,restaurant_00176,Motivated,energetic,Humid,Berry Season,,1449.0,2026-07-27T05:15:57.952810+00:00,0.417,Check teacher major dream now chair nothing bed game.,served
rec_0000957,user_00089,food_000328,recipe_000008,restaurant_00112,Motivated,calm,Foggy,Cold Weather,,1855.0,2026-07-27T05:15:57.952830+00:00,0.753,Eat story happy also throw forward any game stay name someone institution pass news.,served
rec_0000958,user_00128,food_000392,,,Cheerful,stressed,Foggy,Summer,Digestive Disorder,2531.0,2026-07-27T05:15:57.952847+00:00,0.78,Herself administration team body concern bar successful.,bookmarked
rec_0000959,user_00193,food_000389,recipe_000041,,Focused,grateful,Seasonal,Summer,,1770.0,2026-07-27T05:15:57.952864+00:00,0.333,Identify protect about sign offer war thousand rise kitchen detail.,bookmarked
rec_0000960,user_00036,food_000057,recipe_000101,restaurant_00031,Focused,confident,Festive,Thanksgiving,Diabetes,2070.0,2026-07-27T05:15:57.952881+00:00,0.824,Offer evening her fight difficult actually his fight need never message economic also kid hair success.,recommended
rec_0000961,user_00189,food_000117,recipe_000035,,Savory,excited,Stormy,Berry Season,,1510.0,2026-07-27T05:15:57.952900+00:00,0.47,Always religious relate phone already less east effect room support nor step tell.,skipped
rec_0000962,user_00094,food_000024,recipe_000044,,Savory,playful,Snowy,New Year,,2435.0,2026-07-27T05:15:57.952917+00:00,0.963,Hair garden cut behavior because nearly skill go hundred friend improve activity new address through doctor.,bookmarked
rec_0000963,user_00013,food_000389,recipe_000174,restaurant_00124,Sunny,stressed,Foggy,Harvest,,1944.0,2026-07-27T05:15:57.952935+00:00,0.407,Hundred fast although case spring agreement market front enter other.,bookmarked
rec_0000964,user_00189,food_000269,,,Comfort,grateful,Thunderstorm,Citrus Season,,1596.0,2026-07-27T05:15:57.952951+00:00,0.498,President push skin want around most compare.,recommended
rec_0000965,user_00168,food_000126,recipe_000152,restaurant_00132,Cheerful,pensive,Sunny,Navratri,,1957.0,2026-07-27T05:15:57.952967+00:00,0.947,Believe approach night article represent significant late position leave.,recommended
rec_0000966,user_00170,food_000055,,,Cheerful,calm,Seasonal,Monsoon,,2355.0,2026-07-27T05:15:57.952983+00:00,0.637,Upon behind himself east meet surface blood real recently occur lawyer suffer upon environmental.,served
rec_0000967,user_00016,food_000315,,,Festive,optimistic,Holiday,New Year,,1546.0,2026-07-27T05:15:57.952999+00:00,0.625,Scene purpose goal perform feeling lot agreement lay development.,recommended
rec_0000968,user_00065,food_000438,recipe_000008,,Festive,stressed,Misty,Summer Vacation,,2432.0,2026-07-27T05:15:57.953015+00:00,0.775,Country clear we Congress wait view international natural environmental likely miss produce ground authority coach.,recommended
rec_0000969,user_00085,food_000346,recipe_000194,,Nostalgic,energetic,Foggy,Berry Season,,2172.0,2026-07-27T05:15:57.953033+00:00,0.952,Down paper rule or commercial medical source wrong character stock.,recommended
rec_0000970,user_00035,food_000113,,restaurant_00197,Nostalgic,mellow,Monsoon,Valentine,Diabetes,2543.0,2026-07-27T05:15:57.953049+00:00,0.373,Suddenly example miss skin imagine create simply beyond begin likely.,served
