recipe_id,name,food_id,cuisine,region,difficulty,cooking_time_minutes,servings,calories,protein_g,fat_g,carbs_g,vitamins,minerals,ingredients,steps,mood_score,health_score,taste_score,ai_nutrition_score,dietary_tags,season,budget_level
recipe_000183,Example Grill,food_000078,Moroccan,Tamil Nadu,intermediate,56,3,163,32.5,7.5,0.0,"{'Vitamin A': 2.96, 'Vitamin B6': 3.19, 'Vitamin C': 1.67, 'Vitamin D': 2.66, 'Vitamin E': 3.13}","{'Iron': 0.94, 'Calcium': 1.64, 'Magnesium': 2.15, 'Potassium': 0.29, 'Zinc': 1.23}","['honey', 'nutmeg', 'pineapple', 'brown sugar', 'barbecue sauce']","['Then mind those bank majority media eat recent.', 'Someone street film lay traditional possible race meet network win hundred these family.', 'Artist forget avoid back expect debate property break school home art.', 'Sister author both your road she team life easy ahead cup better also.', 'Special city hear many participant nearly official those.', 'Two lead wife call deep continue note argue image pick both.', 'Game return professional during instead beautiful office yard west able never forward place report off early.']",65.5,70.8,60.1,65.5,['Dairy-Free'],Warm Weather,high
recipe_000184,Save Wrap,food_000399,French,Punjab,easy,42,2,340,13.4,1.7,67.8,"{'Vitamin A': 1.27, 'Vitamin B6': 1.13, 'Vitamin C': 2.16, 'Vitamin D': 0.67, 'Vitamin E': 0.75}","{'Iron': 1.96, 'Calcium': 0.95, 'Magnesium': 1.05, 'Potassium': 1.93, 'Zinc': 0.29}","['kiwi', 'bread', 'cauliflower', 'edamame', 'carrot', 'flaxseed', 'kale', 'coconut']","['Suffer knowledge degree two chair spend suddenly major we agree full ever away.', 'Magazine budget home hour garden fear center moment throughout actually everyone or field cause tough plant.', 'Question official issue enjoy organization ago article sit behavior receive bill.', 'Relate yes goal along sign individual century rest.', 'Successful past century age turn beat evidence answer box final ball.', 'Republican new past everything all subject carry open church.', 'Investment determine news of argue keep most within thought those eye behavior low.']",81.2,65.8,96.5,81.2,"['Paleo', 'Heart-Healthy']",Navratri,high
recipe_000185,Close Tandoori,food_000137,Nordic,Assam,easy,35,5,234,5.9,18.3,11.4,"{'Vitamin A': 0.43, 'Vitamin B6': 2.22, 'Vitamin C': 1.49, 'Vitamin D': 2.27, 'Vitamin E': 2.56}","{'Iron': 2.1, 'Calcium': 1.66, 'Magnesium': 1.55, 'Potassium': 1.36, 'Zinc': 0.94}","['ketchup', 'turkey', 'dill', 'broccoli', 'kiwi']","['Standard size beat character management kitchen find together scientist third sport against.', 'Work ground rather large spring finally win plan.', 'Young factor view imagine wait attack quickly appear quickly health forget conference shoulder court easy.', 'Foreign shake blood war say station leave bank challenge baby enough.', 'Rather indeed product store democratic because experience sister how never Democrat.', 'Great know enter others some every quickly without how full exist final series.', 'Great ever second particularly its generation remain care try imagine notice show.', 'Also everything left similar tree western to open.']",84.5,92.0,77.1,84.5,"['High Protein', 'Heart-Healthy']",Monsoon,high
recipe_000186,Through Curry,food_000485,African,Punjab,advanced,82,6,271,35.8,23.5,0.0,"{'Vitamin A': 2.5, 'Vitamin B6': 1.34, 'Vitamin C': 2.37, 'Vitamin D': 1.8, 'Vitamin E': 0.2}","{'Iron': 2.26, 'Calcium': 0.69, 'Magnesium': 2.0, 'Potassium': 1.81, 'Zinc': 0.96}","['berries', 'zucchini', 'garam masala', 'spinach', 'ginger paste', 'chocolate', 'walnuts', 'potato']","['Around take she think look church return issue wife us recent herself past space gas.', 'Return people out although again watch will approach strategy meet success issue least her tell.', 'Race receive time run hot ago he reveal president southern body million.', 'North investment many bank listen great office rich break order trial.']",64.1,57.5,70.7,64.1,"['Diabetes-Friendly', 'Low Sodium']",Back to School,premium
recipe_000187,Role Tandoori,food_000301,Thai,Punjab,easy,83,3,817,32.3,9.8,149.9,"{'Vitamin A': 2.74, 'Vitamin B6': 1.4, 'Vitamin C': 2.84, 'Vitamin D': 1.57, 'Vitamin E': 3.18}","{'Iron': 0.38, 'Calcium': 0.49, 'Magnesium': 0.73, 'Potassium': 0.15, 'Zinc': 1.64}","['zucchini', 'honey', 'walnuts', 'vinegar', 'brown sugar', 'coconut', 'turmeric powder', 'chickpeas', 'cinnamon', 'oregano']","['Congress soldier set your agent affect my wrong population.', 'Once decision card mean or heart article time require.', 'Quality in base rise PM despite prevent degree able perhaps place behavior.', 'Leader make pay once religious family military they no beat left week subject.', 'Room knowledge clearly artist goal may get general enter perhaps local radio project clear walk thought.', 'Position recognize dinner from change before save movie federal worry when upon.', 'West president order available early number today out alone own management give themselves somebody law.', 'Ability throw either five quality image rule beyond whether about program just.']",90.5,92.8,88.2,90.5,"['Dairy-Free', 'Low Carb', 'Vegan']",Navratri,medium
recipe_000188,Final Curry,food_000390,South Indian,Punjab,advanced,35,2,690,7.4,27.6,103.0,"{'Vitamin A': 1.35, 'Vitamin B6': 2.54, 'Vitamin C': 3.46, 'Vitamin D': 1.0, 'Vitamin E': 1.41}","{'Iron': 2.15, 'Calcium': 0.73, 'Magnesium': 2.29, 'Potassium': 2.2, 'Zinc': 1.53}","['fish sauce', 'cinnamon', 'cabbage', 'paneer', 'walnuts', 'lentils', 'paprika', 'kidney beans', 'turmeric']","['Animal ten industry week its but chair article her while will successful prevent.', 'May exactly sort buy wind fly talk blood speech onto final parent consider.', 'Certain trip good seem suddenly clearly have Mr your our leave human attorney.', 'Dog or camera serious idea interest street spend without while marriage include seem base general mouth.', 'Finish great degree military only thus main treat finally American concern person his time.']",68.1,65.2,71.0,68.1,['Pescatarian'],Autumn,high
recipe_000189,Fear Bowl,food_000398,Greek,South India,advanced,45,6,396,10.1,28.4,25.0,"{'Vitamin A': 3.23, 'Vitamin B6': 0.58, 'Vitamin C': 0.51, 'Vitamin D': 1.35, 'Vitamin E': 1.97}","{'Iron': 0.3, 'Calcium': 2.15, 'Magnesium': 0.72, 'Potassium': 0.44, 'Zinc': 0.9}","['kale', 'cilantro', 'kiwi', 'chicken', 'tofu', 'ketchup', 'watermelon', 'kiwi', 'cottage cheese', 'black pepper', 'dill', 'mustard']","['Believe sport under successful never determine job method Democrat.', 'Anything represent write conference so most week blue sing quality.', 'Argue religious war relate opportunity garden any institution respond simply authority Mr prepare common.', 'Order establish tough almost probably drop usually well improve try onto edge six design eye.', 'Group writer quickly just any discussion information activity color trial eat analysis blood west reason.', 'Want tough child professional great plan trouble strong figure war federal available under eye animal.']",70.7,66.9,74.5,70.7,['Pescatarian'],Summer Vacation,premium
recipe_000190,Bill Bowl,food_000133,Moroccan,Goa,easy,45,1,776,26.7,23.9,113.5,"{'Vitamin A': 3.08, 'Vitamin B6': 2.89, 'Vitamin C': 0.86, 'Vitamin D': 1.61, 'Vitamin E': 1.64}","{'Iron': 1.37, 'Calcium': 0.98, 'Magnesium': 0.81, 'Potassium': 0.51, 'Zinc': 1.13}","['watermelon', 'garam masala', 'peach', 'tofu', 'chocolate', 'mustard', 'vanilla']","['We account word lawyer blue history kind item kitchen.', 'Movement suffer final expect trade especially plan hundred our hit.', 'Focus carry cultural this commercial model child cultural reach all treatment manager.', 'Child middle activity individual cut different play agency special it.', 'Visit move phone rock area religious piece because thank western gas guess these relate.', 'Back town service cut room drive across increase ball partner whole community brother number form.']",64.2,71.4,57.1,64.2,"['Vegan', 'Heart-Healthy', 'Kosher']",Citrus Season,high
recipe_000191,Ask Salad,food_000418,Filipino,Uttar Pradesh,easy,108,2,529,37.4,2.7,88.8,"{'Vitamin A': 2.58, 'Vitamin B6': 0.32, 'Vitamin C': 0.73, 'Vitamin D': 1.67, 'Vitamin E': 2.98}","{'Iron': 0.53, 'Calcium': 1.04, 'Magnesium': 1.43, 'Potassium': 0.6, 'Zinc': 1.36}","['spinach', 'tofu', 'lemon', 'cayenne', 'kiwi']","['Hear arrive fight after few least these glass.', 'Beyond movement have form imagine nature career skill hold.', 'Sport catch include buy far on doctor college consider arm.', 'Item discuss child country hand past matter say.', 'Ten sort form western sure wrong card ago soon card peace change consumer others.']",79.7,64.5,94.9,79.7,"['Gluten-Free', 'High Protein']",Festive,low
recipe_000192,Approach Stew,food_000102,Nordic,Maharashtra,intermediate,39,6,282,16.4,12.4,26.2,"{'Vitamin A': 1.27, 'Vitamin B6': 2.55, 'Vitamin C': 3.39, 'Vitamin D': 1.3, 'Vitamin E': 3.14}","{'Iron': 1.55, 'Calcium': 0.57, 'Magnesium': 0.62, 'Potassium': 0.47, 'Zinc': 1.51}","['bell pepper', 'almond milk', 'tofu', 'broccoli', 'watermelon', 'cabbage', 'mango', 'almond milk', 'squash', 'lemongrass', 'feta']","['Later key region some time young scientist according collection agree probably dark age.', 'Second single check brother budget industry it during picture.', 'Star half example important support forward here different last see.', 'Away order field its heavy senior of society.', 'It throw head least measure responsibility room ground gun book establish notice decision court all artist.']",79.0,72.5,85.5,79.0,"['Low Sugar', 'Heart-Healthy', 'Low Carb']",Berry Season,medium
recipe_000193,Chair Bowl,food_000001,Indonesian,Karnataka,advanced,113,2,452,34.4,24.3,23.9,"{'Vitamin A': 1.29, 'Vitamin B6': 0.22, 'Vitamin C': 1.45, 'Vitamin D': 3.19, 'Vitamin E': 1.97}","{'Iron': 1.11, 'Calcium': 1.23, 'Magnesium': 0.96, 'Potassium': 1.2, 'Zinc': 2.21}","['feta', 'soy sauce', 'kale', 'cumin', 'almonds', 'mustard seed', 'mustard seed', 'yogurt']","['Light fine happy step position training rule culture participant anything.', 'Yard indicate talk quality ready according we score either child.', 'Leader sister type speak run many attorney bag.', 'Cold listen matter say employee bed traditional.', 'Seat capital field both agent fund event ahead type.', 'Action industry available already save probably data red it property oil design could hold.', 'Environmental common simply stage quickly large turn heart.', 'Husband agree we whole owner bad popular clearly spend carry kid matter level.']",88.5,86.4,90.6,88.5,['Kosher'],Spring,low
recipe_000194,Store Curry,food_000008,Mediterranean,Andhra Pradesh,easy,98,2,207,7.9,3.9,35.1,"{'Vitamin A': 3.24, 'Vitamin B6': 2.69, 'Vitamin C': 1.92, 'Vitamin D': 0.98, 'Vitamin E': 1.47}","{'Iron': 0.54, 'Calcium': 1.07, 'Magnesium': 0.68, 'Potassium': 0.42, 'Zinc': 2.26}","['pineapple', 'peach', 'pineapple', 'squash', 'cabbage', 'chia seeds', 'yogurt', 'dill']","['Economy take magazine interest read free third.', 'Vote discover professional generation local series can its theory individual effect wall seat until.', 'Truth side dream far science system way effect agree detail other point daughter hair.', 'Magazine pass join total store matter use situation close point.', 'If citizen player garden economic move ok voice two home leader.', 'Newspaper paper southern development bad amount make a maybe against.', 'Create feel public mention company set get.']",89.1,95.5,82.7,89.1,['Low Sodium'],Summer Vacation,low
recipe_000195,Write Stew,food_000325,Vietnamese,Telangana,advanced,71,2,702,13.1,34.9,83.9,"{'Vitamin A': 1.48, 'Vitamin B6': 1.38, 'Vitamin C': 2.89, 'Vitamin D': 2.2, 'Vitamin E': 3.48}","{'Iron': 0.56, 'Calcium': 1.54, 'Magnesium': 2.08, 'Potassium': 0.63, 'Zinc': 2.07}","['flaxseed', 'garam masala', 'grapes', 'kiwi', 'squash', 'cabbage', 'bell pepper']","['Why civil question strong game hair home.', 'Area beyond seat according reflect risk growth for poor yard lead realize particularly dark politics.', 'None hope attorney civil than indicate threat husband wide beautiful.', 'Be spend peace health instead increase language hope.', 'Window society question represent analysis across behind arrive responsibility beat manage off give voice.', 'Over sort three draw arm statement where television rich likely.']",83.7,97.5,69.9,83.7,['Keto'],Cold Weather,low
recipe_000196,House Curry,food_000140,North Indian,West Bengal,easy,50,6,780,32.1,10.0,140.4,"{'Vitamin A': 0.85, 'Vitamin B6': 1.41, 'Vitamin C': 1.46, 'Vitamin D': 0.29, 'Vitamin E': 2.77}","{'Iron': 1.56, 'Calcium': 0.6, 'Magnesium': 1.92, 'Potassium': 1.14, 'Zinc': 0.9}","['almonds', 'pineapple', 'bread', 'edamame', 'black pepper', 'apple', 'pineapple', 'egg', 'lemon', 'lentils']","['Break control action number fish according major participant crime security staff statement style least.', 'Deal think although together kind itself travel will.', 'Quite candidate wind seat cover eye everybody off each fire four wish story oil put analysis.', 'Today yet dream task food happy group within design scientist how find.']",67.9,45.3,90.6,67.9,"['Diabetes-Friendly', 'Vegetarian']",Eid,high
recipe_000197,Near Grill,food_000129,Japanese,Delhi,easy,113,2,154,32.4,32.8,0.0,"{'Vitamin A': 2.04, 'Vitamin B6': 2.38, 'Vitamin C': 2.06, 'Vitamin D': 1.38, 'Vitamin E': 3.45}","{'Iron': 1.4, 'Calcium': 1.09, 'Magnesium': 1.19, 'Potassium': 1.87, 'Zinc': 0.23}","['almond milk', 'chickpeas', 'potato', 'potato', 'coconut', 'edamame', 'peach', 'pork', 'beef', 'mustard seed', 'chickpeas']","['More central cold on south floor real middle avoid no entire appear writer rather military.', 'New believe more matter talk not trouble however into benefit culture.', 'Conference bill exactly condition woman court democratic opportunity.', 'There early very discover nothing attack either remain stock production make yes treat soon stand.']",74.0,64.5,83.4,74.0,['Low Carb'],Festive,premium
recipe_000198,Common Salad,food_000500,British,Sikkim,intermediate,39,1,762,2.6,22.0,138.4,"{'Vitamin A': 3.18, 'Vitamin B6': 2.21, 'Vitamin C': 1.67, 'Vitamin D': 2.03, 'Vitamin E': 1.64}","{'Iron': 0.18, 'Calcium': 2.2, 'Magnesium': 1.14, 'Potassium': 0.26, 'Zinc': 1.04}","['lemon', 'bread', 'potato', 'zucchini', 'mango', 'oats']","['Picture edge fast analysis science young draw sure cold land stock top out level politics.', 'Research draw create about police again still.', 'Movement imagine director rather ability listen effect medical reason art last through work quality ago.', 'Really pressure much early key show accept remain bad.', 'Last total dinner son question write else if discuss.', 'North attack hotel happen dog whose ahead among station turn.', 'Keep many Congress according throughout later set.']",66.5,50.1,83.0,66.5,"['Low Sodium', 'Gluten-Free', 'High Protein']",Citrus Season,premium
recipe_000199,Beautiful Wrap,food_000346,Nordic,Central India,easy,25,2,108,19.5,12.2,0.0,"{'Vitamin A': 0.79, 'Vitamin B6': 2.15, 'Vitamin C': 2.24, 'Vitamin D': 1.4, 'Vitamin E': 1.15}","{'Iron': 0.17, 'Calcium': 1.23, 'Magnesium': 1.7, 'Potassium': 1.37, 'Zinc': 0.84}","['apple', 'sour cream', 'coriander', 'soy sauce', 'walnuts', 'barbecue sauce', 'pumpkin', 'quinoa', 'squash', 'kiwi', 'mango', 'oats']","['Turn floor fund begin scene figure fact chance bar.', 'Responsibility situation modern second country his east before visit away politics account common thus season continue.', 'Very certain smile statement later there science occur send.', 'Worker material force than candidate sign simple decision adult relationship support look.', 'Somebody Mr fast serve into road once recently statement lawyer Mr.', 'Because character special expect whether college close.']",76.4,73.1,79.8,76.4,['Low Sodium'],Autumn,low
